Refrigerant,Molecular weight,Predicted crit temp /K,Acentric factor,No. of C,No. of F,No. of C=C,Temp /K,Liquid spec vol /[m^3/mol],Vapour spec vol /[m^3/mol],Vapour pressure /Pa,Dipole moment,Polarisability,Predicted crit pressure /Pa
R 1234yf,114.04,367.3508901,0.282,3,4,1,211.8465634,8.38E-05,0.090726872,19251.40957,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,213.6369296,8.41E-05,0.081625895,21561.27843,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,215.4166975,8.44E-05,0.073640643,24077.67057,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,217.1859297,8.47E-05,0.06661306,26811.94895,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,218.9446888,8.50E-05,0.060410163,29775.57558,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,220.6930366,8.54E-05,0.054919684,32980.08519,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,222.4310347,8.57E-05,0.050046516,36437.05937,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,224.1587446,8.60E-05,0.04570983,40158.10107,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,225.876227,8.64E-05,0.041840717,44154.80981,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,227.5835425,8.67E-05,0.038380245,48438.75755,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,229.2807514,8.70E-05,0.03527787,53021.46536,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,230.9679133,8.74E-05,0.032490114,57914.38099,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,232.6450878,8.77E-05,0.029979472,63128.85741,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,234.3123341,8.80E-05,0.027713508,68676.13233,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,235.9697108,8.84E-05,0.025664094,74567.30879,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,237.6172765,8.87E-05,0.023806773,80813.33681,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,239.2550891,8.91E-05,0.022120231,87424.99617,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,240.8832065,8.95E-05,0.020585848,94412.88034,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,242.501686,8.98E-05,0.019187316,101787.3815,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,244.1105846,9.02E-05,0.017910324,109558.6766,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,245.7099592,9.05E-05,0.016742283,117736.7147,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,247.299866,9.09E-05,0.015672095,126331.2056,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,248.8803611,9.13E-05,0.014689958,135351.6087,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,250.4515002,9.17E-05,0.013787193,144807.1242,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,252.0133388,9.20E-05,0.012956106,154706.6842,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,253.5659318,9.24E-05,0.012189858,165058.9453,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,255.109334,9.28E-05,0.01148236,175872.2824,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,256.6435998,9.32E-05,0.010828183,187154.7829,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,258.1687833,9.36E-05,0.010222475,198914.242,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,259.6849382,9.40E-05,0.009660894,211158.1593,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,261.1921181,9.44E-05,0.009139546,223893.7352,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,262.6903759,9.48E-05,0.008654934,237127.8692,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,264.1797646,9.52E-05,0.008203915,250867.1582,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,265.6603367,9.56E-05,0.007783656,265117.8956,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,267.1321443,9.60E-05,0.007391599,279886.0713,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,268.5952393,9.65E-05,0.007025436,295177.3722,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,270.0496733,9.69E-05,0.006683076,310997.183,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,271.4954975,9.73E-05,0.006362626,327350.5878,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,272.932763,9.78E-05,0.006062366,344242.3725,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,274.3615204,9.82E-05,0.005780735,361677.0265,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,275.78182,9.86E-05,0.005516312,379658.7465,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,277.193712,9.91E-05,0.005267802,398191.4392,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,278.597246,9.96E-05,0.005034025,417278.7248,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,279.9924716,0.000100015,0.0048139,436923.9415,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,281.379438,0.000100483,0.004606443,457130.1494,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,282.758194,0.000100957,0.00441075,477900.1347,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,284.1287883,0.000101437,0.004225993,499236.415,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,285.4912692,0.000101922,0.004051413,521141.2437,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,286.8456846,0.000102414,0.003886312,543616.615,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,288.1920824,0.000102912,0.003730049,566664.2696,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,289.5305099,0.000103417,0.003582033,590285.6995,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,290.8610145,0.000103929,0.00344172,614482.1538,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,292.1836429,0.000104447,0.003308606,639254.6439,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,293.4984418,0.000104973,0.00318223,664603.9493,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,294.8054576,0.000105506,0.003062163,690530.6229,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,296.1047363,0.000106046,0.002948007,717034.9968,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,297.3963238,0.000106595,0.002839395,744117.188,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,298.6802655,0.000107152,0.002735988,771777.1039,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,299.9566067,0.000107717,0.00263747,800014.4476,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,301.2253924,0.00010829,0.002543548,828828.7239,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,302.4866674,0.000108873,0.002453948,858219.2444,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,303.740476,0.000109465,0.002368418,888185.1332,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,304.9868626,0.000110066,0.002286722,918725.3316,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,306.2258709,0.000110677,0.00220864,949838.6043,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,307.4575448,0.000111299,0.002133967,981523.5434,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,308.6819276,0.000111931,0.002062512,1013778.574,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,309.8990625,0.000112574,0.001994096,1046601.96,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,311.1089924,0.000113229,0.001928552,1079991.805,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,312.3117599,0.000113896,0.001865724,1113946.063,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,313.5074074,0.000114574,0.001805467,1148462.537,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,314.6959772,0.000115266,0.001747642,1183538.886,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,315.877511,0.000115971,0.001692122,1219172.628,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,317.0520506,0.00011669,0.001638786,1255361.147,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,318.2196373,0.000117424,0.001587521,1292101.691,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,319.3803123,0.000118172,0.001538222,1329391.38,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,320.5341165,0.000118937,0.001490787,1367227.205,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,321.6810906,0.000119718,0.001445123,1405606.037,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,322.821275,0.000120516,0.001401142,1444524.622,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,323.9547099,0.000121332,0.00135876,1483979.591,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,325.0814353,0.000122167,0.001317899,1523967.455,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,326.2014909,0.000123022,0.001278485,1564484.613,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,327.3149161,0.000123898,0.001240446,1605527.347,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,328.4217503,0.000124795,0.001203718,1647091.829,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,329.5220323,0.000125716,0.001168238,1689174.118,2.801,30.101,3652128.362
R 1234yf,114.04,367.3508901,0.282,3,4,1,330.6158011,0.000126661,0.001133945,1731770.161,2.801,30.101,3652128.362
R 1234zc,114.04,386.5724623,0.307,3,4,1,193.2862312,8.24E-05,0.656488307,2444.107573,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,195.3457669,8.27E-05,0.558578148,2902.422371,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,197.393111,8.30E-05,0.477703083,3428.44143,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,199.4283355,8.33E-05,0.410536481,4029.279792,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,201.4515122,8.35E-05,0.354464512,4712.44311,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,203.4627123,8.38E-05,0.307421077,5485.816677,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,205.4620069,8.41E-05,0.267763604,6357.652216,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,207.4494664,8.44E-05,0.234178984,7336.552596,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,209.4251608,8.47E-05,0.205611886,8431.454668,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,211.3891598,8.50E-05,0.181209798,9651.610411,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,213.3415326,8.53E-05,0.160280641,11006.5666,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,215.282348,8.56E-05,0.142259904,12506.14322,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,217.2116745,8.59E-05,0.126685011,14160.4108,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,219.1295801,8.62E-05,0.113175241,15979.66689,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,221.0361323,8.65E-05,0.101415904,17974.41198,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,222.9313984,8.68E-05,0.091145817,20155.32486,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,224.8154452,8.72E-05,0.082147342,22533.2378,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,226.6883391,8.75E-05,0.074238432,25119.11164,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,228.5501462,8.78E-05,0.067266243,27924.01093,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,230.400932,8.81E-05,0.061101989,30959.07936,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,232.2407618,8.84E-05,0.05563678,34235.51557,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,234.0697004,8.87E-05,0.050778237,37764.54943,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,235.8878124,8.91E-05,0.046447734,41557.41897,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,237.6951618,8.94E-05,0.042578141,45625.34805,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,239.4918123,8.97E-05,0.039111968,49979.52479,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,241.2778273,9.00E-05,0.035999834,54631.08093,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,243.0532697,9.04E-05,0.033199205,59591.07212,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,244.8182021,9.07E-05,0.030673339,64870.45917,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,246.5726867,9.10E-05,0.028390415,70480.09044,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,248.3167854,9.14E-05,0.026322798,76430.68513,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,250.0505596,9.17E-05,0.024446433,82732.81781,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,251.7740705,9.21E-05,0.022740327,89396.90395,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,253.4873789,9.24E-05,0.021186112,96433.18657,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,255.190545,9.27E-05,0.019767687,103851.724,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,256.883629,9.31E-05,0.018470898,111662.3788,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,258.5666905,9.34E-05,0.017283284,119874.8074,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,260.239789,9.38E-05,0.016193843,128498.4513,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,261.9029832,9.42E-05,0.015192846,137542.5291,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,263.5563319,9.45E-05,0.014271671,147016.0292,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,265.1998934,9.49E-05,0.013422663,156927.704,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,266.8337256,9.52E-05,0.012639009,167286.0645,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,268.457886,9.56E-05,0.011914641,178099.3763,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,270.072432,9.60E-05,0.011244136,189375.6562,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,271.6774205,9.64E-05,0.010622646,201122.6694,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,273.272908,9.67E-05,0.010045827,213347.9283,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,274.8589508,9.71E-05,0.009509781,226058.6907,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,276.4356047,9.75E-05,0.009011,239261.9602,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,278.0029254,9.79E-05,0.00854633,252964.4861,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,279.5609682,9.83E-05,0.008112925,267172.7644,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,281.1097878,9.87E-05,0.007708213,281893.0399,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,282.649439,9.90E-05,0.007329869,297131.3076,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,284.179976,9.94E-05,0.006975788,312893.3159,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,285.7014528,9.98E-05,0.006644059,329184.5694,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,287.2139229,0.000100254,0.006332947,346010.3328,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,288.7174398,0.000100663,0.006040873,363375.6346,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,290.2120563,0.000101075,0.005766401,381285.2718,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,291.6978253,0.000101492,0.00550822,399743.8145,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,293.174799,0.000101912,0.005265132,418755.6109,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,294.6430296,0.000102336,0.005036045,438324.793,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,296.1025688,0.000102763,0.004819957,458455.2821,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,297.553468,0.000103195,0.004615951,479150.7948,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,298.9957784,0.000103632,0.004423185,500414.8491,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,300.4295508,0.000104072,0.004240887,522250.7711,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,301.8548358,0.000104517,0.004068345,544661.7013,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,303.2716836,0.000104967,0.003904906,567650.6014,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,304.6801441,0.000105421,0.003749968,591220.2615,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,306.0802671,0.00010588,0.003602975,615373.3072,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,307.4721018,0.000106343,0.003463414,640112.2065,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,308.8556974,0.000106812,0.003330812,665439.2777,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,310.2311026,0.000107286,0.003204729,691356.6966,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,311.5983658,0.000107765,0.003084759,717866.504,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,312.9575353,0.00010825,0.002970528,744970.6139,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,314.308659,0.00010874,0.002861685,772670.821,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,315.6517846,0.000109236,0.002757907,800968.8087,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,316.9869593,0.000109738,0.002658894,829866.1573,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,318.3142303,0.000110246,0.002564364,859364.3517,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,319.6336442,0.00011076,0.002474057,889464.7903,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,320.9452477,0.000111281,0.002387732,920168.7927,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,322.249087,0.000111808,0.002305161,951477.6084,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,323.545208,0.000112343,0.002226134,983392.4257,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,324.8336564,0.000112884,0.002150453,1015914.38,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,326.1144777,0.000113433,0.002077935,1049044.561,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,327.3877169,0.00011399,0.002008406,1082784.027,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,328.6534191,0.000114554,0.001941706,1117133.806,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,329.9116287,0.000115127,0.001877684,1152094.912,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,331.1623901,0.000115708,0.001816198,1187668.35,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,332.4057475,0.000116298,0.001757115,1223855.129,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,333.6417447,0.000116898,0.001700311,1260656.269,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,334.8704251,0.000117506,0.001645669,1298072.811,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,336.0918323,0.000118125,0.001593078,1336105.831,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,337.3060091,0.000118753,0.001542435,1374756.448,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,338.5129984,0.000119393,0.001493642,1414025.833,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,339.7128428,0.000120044,0.001446609,1453915.226,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,340.9055845,0.000120706,0.001401247,1494425.944,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,342.0912656,0.00012138,0.001357476,1535559.391,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,343.2699278,0.000122067,0.001315218,1577317.078,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,344.4416129,0.000122767,0.0012744,1619700.632,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,345.6063619,0.000123481,0.001234953,1662711.809,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,346.7642161,0.00012421,0.001196813,1706352.512,1.081,30.916,3937865.736
R 1234zc,114.04,386.5724623,0.307,3,4,1,347.9152161,0.000124954,0.001159918,1750624.806,1.081,30.916,3937865.736
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,190.9546006,7.81E-05,0.726915708,2181.2295,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,192.989292,7.84E-05,0.615730544,2601.989225,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,195.0119387,7.87E-05,0.524270167,3087.207376,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,197.0226121,7.90E-05,0.448621757,3644.018365,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,199.021383,7.92E-05,0.385721862,4279.991174,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,201.0083218,7.95E-05,0.333157547,5003.121516,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,202.9834987,7.98E-05,0.289017224,5821.821354,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,204.9469833,8.01E-05,0.251778023,6744.905886,3.587,30.257,3836309.317
R 1234ze (E),114.04,381.9092011,0.295,3,4,1,206.8988447,8.04E-05,0.220220232,7781.578186,3.587,30.257,3836309.317
